OrderID,CustomerName,CoffeeType,Quantity,TotalPrice($),OrderTime,PaymentMethod,StoreLocation
ea7f7f6b-f044-41b6-a4b0-4a656e81a8a3,Steven,Latte,3,13.5,2025-04-06 01:20:35.270721,Mobile Payment,West Erikaburgh
95823e74-350b-4a36-8e4a-04d809e676fe,Melinda,Latte,2,9.0,2024-12-05 17:02:39.905781,Mobile Payment,South Samuelfort
1d5036a8-e990-482e-a9e1-050ae4e0401e,Patrick,Macchiato,1,4.2,2025-03-02 10:55:50.785512,Credit Card,Lake John
96920f46-3b30-43e2-9161-bc66afae9588,Jessica,Latte,2,9.0,2025-03-25 15:28:54.137953,Mobile Payment,Lake Caitlynshire
a617a28c-c87f-431e-a0bf-a85aeb7c4262,Chelsea,Iced Latte,3,15.0,2024-11-10 02:07:40.634746,Credit Card,Jeffreyfort
eb6dce90-2c5f-44e1-a8dc-8e4815c5292c,Robert,Flat White,3,12.0,2025-03-27 14:27:24.506679,Cash,East William
bfa418d4-71c8-415b-b69a-e566a70192e2,Joshua,Macchiato,2,8.4,2025-01-11 10:18:11.572770,Cash,West Justinside
8a9e057a-bc3f-4ed3-bdb1-e27252fb8682,Amanda,Mocha,1,5.0,2025-01-09 18:19:44.436625,Mobile Payment,New Sarah
2695f8e4-318a-4e65-a675-6e5c0fe85fff,Erik,Mocha,2,10.0,2025-02-18 01:34:29.434622,Credit Card,North Tinaburgh
8dac08c7-93b1-4009-b9dd-c52d6be01cee,Brian,Iced Latte,1,5.0,2024-12-12 16:45:01.737242,Credit Card,Padillastad
2329a529-52f4-4bbf-9460-004480d643f2,Joy,Americano,2,7.0,2024-12-08 23:27:23.189139,Credit Card,Smithshire
d2690f57-b14e-4a2e-9187-7bc86abda041,Andrew,Flat White,3,12.0,2025-01-06 10:05:22.247709,Credit Card,Scottview
57b75676-ffd3-4f32-910a-b4cbeab471de,Gregory,Iced Latte,1,5.0,2025-01-12 16:58:30.257310,Credit Card,Pierceview
e7f8cdfa-8c26-4259-beac-652a78224ffa,Amanda,Iced Latte,1,5.0,2024-10-23 03:10:20.638440,Cash,Port Heidiview
77d59467-7a82-4606-916d-b78a6aa49b3d,Stephen,Espresso,1,3.0,2025-03-27 21:37:11.185688,Mobile Payment,Millerhaven
f4184c80-7429-4202-9b4e-4fb080081255,Samantha,Iced Latte,3,15.0,2025-01-28 04:06:23.787884,Cash,South Alexandra
833cffab-22e6-442f-9946-f64ccbaa2cfd,Laura,Cold Brew,2,9.0,2024-11-16 07:43:59.787510,Cash,Mcdanielland
60ae027d-c181-488f-a4d6-b520b51b08c7,Jonathan,Cold Brew,3,13.5,2025-01-08 10:05:56.685603,Credit Card,West Jamesfort
f1068b87-8415-48a2-a53d-c4e31314847d,Roger,Iced Latte,1,5.0,2024-12-20 15:31:54.405626,Mobile Payment,Danielstown
b0a21dd3-1303-47d1-b386-1699cb7e7784,Mary,Flat White,2,8.0,2025-02-14 14:28:31.136323,Mobile Payment,Torresfort
d68e9ea7-93c5-4f25-9eb4-b9aef82b85e2,Michael,Espresso,3,9.0,2024-11-01 06:14:24.867964,Mobile Payment,Aguilarborough
2c986218-e14f-4dd1-9f8a-bc27e5c6f349,Kathleen,Americano,1,3.5,2025-04-20 11:29:47.102537,Credit Card,New Gail
ac18a9c5-5f82-466b-bba4-aed83cfc2467,Gina,Cold Brew,1,4.5,2024-11-04 17:54:55.469197,Cash,Connerland
fa237ec8-15e9-4019-9a9b-2c8393a93906,Christina,Americano,3,10.5,2025-02-21 20:09:42.842461,Cash,New Scottville
83b21b18-b130-488b-804c-fbd578a5e0ed,Kimberly,Mocha,3,15.0,2025-02-22 14:44:29.279653,Credit Card,Brennanville
7ac307b6-0a16-4f21-aba9-2adc5df4f636,Tanner,Flat White,3,12.0,2024-11-08 10:38:27.174700,Credit Card,South Margaretton
6cb5c8f3-3995-4dd1-b9e0-f5bd48f48822,Theresa,Latte,1,4.5,2025-02-03 05:38:57.354278,Mobile Payment,Harpermouth
e9799c8e-a5ea-49f6-a6d3-995eb30b1649,Kelly,Americano,3,10.5,2024-11-04 18:03:14.679800,Credit Card,West Terriland
92161cc5-d424-41ac-ad26-c65b08f4f508,Sara,Mocha,1,5.0,2024-10-29 21:53:48.863304,Credit Card,Williamsville
5cb3f095-bca6-4571-8e26-00577f119727,Anthony,Cappuccino,3,12.0,2024-11-21 19:04:21.894828,Credit Card,Brandonstad
793aec89-90ba-44d5-89ff-d40baa458d31,Frank,Americano,1,3.5,2025-03-08 17:59:35.554776,Credit Card,Lake Felicia
030f7e80-14f7-42c0-8863-c0d12cf5c5b8,Veronica,Americano,1,3.5,2024-11-20 23:31:38.791413,Cash,Diazfort
aca80703-75f1-4f4c-a5fe-ffcc44df2d21,Heather,Cappuccino,2,8.0,2025-02-18 16:22:09.689464,Cash,Daniellechester
bf9bcd4a-ddf8-4d38-9852-1e5652402243,Vanessa,Espresso,3,9.0,2025-03-06 02:45:37.801898,Cash,Marieburgh
a9c15adc-6232-487c-a6be-bcd758b76942,Erika,Mocha,3,15.0,2025-02-09 21:45:04.161865,Credit Card,Elizabethburgh
678aec24-1558-4e63-8802-02500e6042fe,Justin,Cold Brew,1,4.5,2024-12-23 07:11:36.702770,Mobile Payment,South Kelly
ae102e50-c972-4540-8b18-aba6f0efb72c,Melissa,Flat White,1,4.0,2024-11-06 12:26:56.699197,Credit Card,East Stephen
c47112c9-9cd3-4fdd-bbb9-7c38c7ee168b,Jerry,Espresso,1,3.0,2025-01-09 14:58:26.209026,Cash,Hoganfurt
c88ac8b7-c57d-428e-92cc-391dbdd6c8ce,Gloria,Cappuccino,2,8.0,2025-01-10 04:46:22.702364,Credit Card,Lake Ericafurt
d6654397-013a-4943-aacf-cefbc4622393,Alyssa,Cappuccino,2,8.0,2024-12-22 06:09:03.102775,Cash,Port Lauraport
ccc8c5f7-0be2-4ae9-a844-c2c199452b3d,Michael,Mocha,1,5.0,2024-12-14 00:01:12.308039,Credit Card,Blackland
9cbe051d-9696-4a9b-85da-d18f466886d1,Austin,Iced Latte,3,15.0,2024-10-31 04:52:07.443194,Cash,Wesleyburgh
ac80ced3-0b8d-420e-bc06-516548828331,Michael,Espresso,3,9.0,2024-12-06 04:36:38.115496,Mobile Payment,Anthonyshire
2ec2a1de-3587-4f40-afcd-847c8eceac56,Jonathan,Cold Brew,2,9.0,2025-03-09 03:51:19.816523,Cash,Dustinmouth
18e03643-1bf9-4b96-9756-6c3abc944672,Rachel,Espresso,2,6.0,2024-11-06 01:59:42.407686,Cash,Lake Aprilland
690d40b1-4012-42a4-88c3-6fd7f6501bd7,Erica,Macchiato,1,4.2,2025-04-02 07:01:15.151382,Mobile Payment,Candaceburgh
d3a61223-5b62-4d25-be25-b50c138d41d8,Barbara,Mocha,3,15.0,2024-11-11 01:23:10.765842,Cash,North Lori
32d4cddc-b1c7-41dc-b924-7d0f7436b551,Debra,Flat White,1,4.0,2025-02-24 01:53:41.613493,Credit Card,Port Billberg
6b28c95b-dbc1-4f8a-a819-a00625d60140,Joseph,Latte,2,9.0,2024-12-22 17:48:15.979652,Credit Card,Batesberg
54f63c68-d9ff-4af9-95bf-0d58023702d6,Kenneth,Cappuccino,3,12.0,2025-03-20 08:44:13.188335,Cash,Morseside
9c191331-b7df-4eb9-9a1b-0257dd4d7474,Donald,Latte,3,13.5,2024-11-01 06:49:33.374509,Mobile Payment,Thomasview
47b0c1ec-8a32-4480-ba95-83c59bdd9bc7,Sean,Iced Latte,2,10.0,2024-12-30 02:54:42.842651,Cash,Gregbury
1a8baac1-f55a-47a2-b4a6-9b3aef7b50ab,Timothy,Iced Latte,1,5.0,2025-01-28 12:22:28.286016,Mobile Payment,Evelynburgh
141a0f65-6e06-412f-8322-d91714a277c2,Stephen,Iced Latte,1,5.0,2025-01-19 15:27:11.763311,Credit Card,Port Josephberg
2e516039-e5a5-423f-9509-bb739f1a47c7,Rodney,Cold Brew,3,13.5,2025-03-27 07:21:43.963229,Cash,Harveyhaven
747a9e8e-9e60-4547-a628-55e284ba72fd,Brittany,Americano,2,7.0,2025-01-27 10:35:41.079246,Mobile Payment,Shepardmouth
8341afde-5452-4d67-875e-2bbe4b0ec40b,Jonathan,Latte,3,13.5,2025-01-11 01:03:23.040229,Credit Card,Tammybury
eb06756e-1d94-4769-8117-ee3547131514,Cheryl,Macchiato,2,8.4,2025-04-20 04:31:00.840050,Mobile Payment,South Wanda
540b06c0-b0f6-442e-80d5-b7fdeabc8764,Sydney,Flat White,1,4.0,2025-01-07 22:47:09.299585,Mobile Payment,Cookland
3573947e-94d8-43d1-b2c3-681afce52055,John,Americano,2,7.0,2025-04-02 01:31:23.436154,Credit Card,North Ericview
494dc24a-872a-44b3-ba3a-6c5cd76bd449,Kristin,Americano,1,3.5,2025-01-15 21:34:05.174786,Cash,South Jennifer
1e6b8a76-6839-4ff5-9977-0a37ab48cfb7,Samantha,Latte,2,9.0,2024-11-02 07:39:12.555800,Cash,Robertfurt
b383d8aa-21df-423e-b48b-544c22d7a7cd,Sandra,Americano,3,10.5,2025-03-27 22:51:51.316874,Credit Card,Port Stevenchester
84b9cc5a-4098-40ba-9d00-841e55d56d09,Anthony,Cold Brew,1,4.5,2024-12-17 05:59:04.186324,Credit Card,North Nicholas
731321cb-216a-4437-b4e0-a890219e2a6e,Cynthia,Mocha,3,15.0,2024-12-14 05:25:38.491118,Mobile Payment,North Jason
2d1f6edd-acd9-42a8-b5d1-1b0170a35b53,Lindsey,Espresso,3,9.0,2025-04-05 07:23:54.915062,Credit Card,Joneschester
48c5d75f-2975-4005-a611-36cca2bfd683,Kenneth,Iced Latte,1,5.0,2025-03-28 18:06:35.545183,Credit Card,Robertland
214b836f-1aea-41d2-8e75-bbc2ccbfbdc8,Connie,Latte,1,4.5,2024-11-27 20:03:03.111068,Credit Card,South Amyburgh
8a22538d-7cff-43c6-a771-b6268ebeeab5,Katherine,Iced Latte,3,15.0,2024-10-29 05:26:44.463983,Credit Card,Butlermouth
58c26f68-4c7e-48c4-a1cb-0baeb26b9ba7,Cindy,Cold Brew,3,13.5,2025-01-21 18:21:25.049212,Mobile Payment,Bennettstad
d5587010-b56a-44a0-937b-84366ed9a39d,Kenneth,Americano,3,10.5,2025-01-23 23:55:21.538907,Credit Card,East Courtneyside
56adbd1c-2d0f-4f7a-85b2-6663ae3fdd5f,Donald,Cappuccino,3,12.0,2025-04-09 18:56:40.336515,Credit Card,Reynoldston
d58ce487-50eb-4a02-ace2-2b67e94d1133,Stephanie,Cold Brew,1,4.5,2024-12-09 07:09:13.109835,Mobile Payment,Gregoryhaven
b1536a03-fe58-4a7e-a804-8757e3fbd382,Mary,Macchiato,1,4.2,2025-04-19 06:45:34.082121,Credit Card,Stephensonmouth
14493be4-3e17-47b1-8b61-783d27741bc2,Elizabeth,Espresso,3,9.0,2025-03-22 19:52:35.817172,Mobile Payment,Port Christina
75d45b8f-e796-4939-9df6-d6d68e347312,Christopher,Espresso,2,6.0,2025-03-03 10:53:43.147783,Mobile Payment,East Julie
de11e863-353e-43e2-844b-13a5eaffb333,Ryan,Espresso,2,6.0,2024-12-29 05:10:46.598015,Mobile Payment,Bairdberg
df6934a5-edf1-43c3-b148-985ac9a34d3b,Kaitlyn,Americano,1,3.5,2025-01-28 01:24:32.479173,Credit Card,South Shirley
568232ad-c71d-431f-a9d4-bb3ab3d205ae,Jacob,Iced Latte,3,15.0,2024-11-15 20:19:59.337420,Credit Card,Rodgerstown
019c5d08-2648-470f-be42-6a8cb8ed9543,William,Mocha,3,15.0,2025-04-05 03:47:52.058238,Mobile Payment,Hoffmanview
f4e2f368-147a-4525-b84e-984570089e88,Julia,Macchiato,1,4.2,2025-01-02 18:58:28.756705,Mobile Payment,Port Jeffrey
d0323061-58d2-4990-a21f-a4aba3420fdb,Molly,Latte,2,9.0,2025-03-07 16:20:36.024636,Mobile Payment,Timothymouth
316070c3-2c69-46f1-acdf-55f4e4056763,Stephanie,Americano,2,7.0,2024-11-13 02:48:06.619915,Credit Card,Porterton
3684e8c0-54a1-47a8-8133-557c0e51bc13,Matthew,Flat White,2,8.0,2024-12-24 14:52:06.728964,Cash,Robinsonberg
bed6bb8f-387a-4817-b658-1feec6a49a31,Cynthia,Flat White,1,4.0,2025-03-20 02:57:14.135257,Credit Card,New Maxwell
ec3b5e39-72ba-4244-8f63-24b4eca9eb9d,Rhonda,Mocha,2,10.0,2024-12-16 12:53:56.828387,Cash,Port Jonathan
27033a33-f890-4e80-ba10-eee6c367c59c,Mark,Americano,1,3.5,2024-12-21 04:56:45.803371,Credit Card,Boydbury
732a8f49-cbb7-4d0a-942f-5595fb29a19f,Patricia,Americano,1,3.5,2025-04-17 23:43:33.639804,Cash,West Damonchester
8995791d-8ed3-4fef-b897-c7d97a077232,Melissa,Cold Brew,3,13.5,2024-11-02 04:20:46.735811,Mobile Payment,Walshport
75d1f17b-a519-444d-9e93-f2fb6654c3dd,Jesse,Macchiato,2,8.4,2024-12-30 22:05:18.320311,Mobile Payment,Normantown
474e3b69-f721-4f63-b6c2-c7be4c098021,Zachary,Flat White,1,4.0,2025-04-07 20:01:54.256430,Cash,Juliechester
350cf740-3a6f-4411-bf01-1eb77fdcadde,Jacob,Mocha,2,10.0,2024-11-22 02:32:33.791124,Cash,Lake Frankside
88df6a45-5a2d-422f-948e-2df49a2f8623,Steven,Cold Brew,2,9.0,2025-02-23 09:39:04.505476,Credit Card,North Donnachester
ad6971c0-3d39-4f79-a963-eb20e4239023,Christina,Flat White,3,12.0,2025-04-10 03:09:30.797312,Credit Card,Susanchester
699edeed-7cfa-400c-8822-5318464b53f2,Andrew,Flat White,2,8.0,2025-01-29 21:17:41.604589,Cash,Jamieland
0c153304-b7e9-454f-b1ad-912420f74d29,Jeremiah,Cappuccino,3,12.0,2025-04-12 21:44:05.926574,Mobile Payment,Lake Davidhaven
c25b607d-ddfd-4975-9753-78647fb14b4b,Nicholas,Mocha,1,5.0,2025-01-27 21:44:12.546534,Mobile Payment,West Roger
e41ea3ac-520a-48e0-8da7-c2379fe2cadc,Pam,Latte,2,9.0,2025-03-11 00:34:18.161903,Credit Card,North Ambertown
d1906428-5db0-4ee1-9df1-9d03f2576076,Jeffery,Flat White,1,4.0,2025-01-11 23:27:48.470323,Mobile Payment,West Richard
a7eb7d25-a2c9-4d78-a119-d4ff056bc7bf,Shannon,Iced Latte,2,10.0,2024-11-19 19:16:58.146810,Mobile Payment,Jonesmouth
9bafe924-5da6-41ea-a187-5ae0ed0e7a58,Ryan,Macchiato,1,4.2,2025-02-10 21:41:23.107747,Credit Card,Terryshire
5a7be91e-4bba-4a39-a5e1-9ec1aaf403ca,Susan,Espresso,2,6.0,2024-12-21 17:32:30.857411,Cash,Cherylstad
e41ab161-0681-4c00-9e2b-0f96f9ec5842,Matthew,Cappuccino,2,8.0,2025-04-02 04:45:26.279297,Mobile Payment,Lake Crystal
a1acb03b-b5c7-4204-902a-459a224e11ba,Christopher,Cold Brew,2,9.0,2024-11-10 12:01:09.111547,Mobile Payment,Nancyport
3968d9ea-8f24-4157-9305-c302e5c72fe4,Claudia,Cappuccino,2,8.0,2025-04-10 12:06:28.002585,Cash,Davidstad
0fcbc42f-eeda-4619-8f1a-f57524b6a91c,Sherri,Flat White,2,8.0,2025-04-01 18:32:49.339644,Cash,Port Katherine
18a5d9f5-5036-4a69-a66d-b24964f49e7a,Morgan,Mocha,2,10.0,2025-02-08 22:39:30.941085,Credit Card,North Kevin
4b9f1600-7dce-48b0-9fcf-8f6fe85d8eda,Jennifer,Latte,2,9.0,2024-12-17 21:44:22.142341,Cash,Port Jamesberg
c3d94859-62be-4e5c-a173-eba1793cd1d9,Cindy,Cappuccino,2,8.0,2024-12-07 09:27:26.058054,Cash,North William
4cd8f531-2439-4e37-8c03-4a8ac64cda80,Stephanie,Iced Latte,2,10.0,2024-11-23 23:23:09.121421,Mobile Payment,Feliciabury
17709a00-efeb-42bc-b936-ff392c1c0a75,Kristi,Cappuccino,1,4.0,2025-03-04 05:28:08.095235,Mobile Payment,Natalieport
2c415f60-b3c5-43ba-bc9d-ea9702759964,Brandi,Flat White,3,12.0,2025-04-20 20:04:49.984444,Credit Card,Halltown
2d102257-171a-45ed-8021-b7c1936c8334,Laura,Cold Brew,2,9.0,2024-11-05 17:18:45.592865,Credit Card,West Jenniferburgh
5125e54e-9259-4c47-ba6b-003f5a845807,Brandy,Cappuccino,3,12.0,2024-10-31 17:12:55.223996,Credit Card,West Sarafort
16aa9954-40bc-4972-a9c0-cd039b979c27,Derek,Cappuccino,2,8.0,2025-04-04 19:35:58.618711,Mobile Payment,East Mark
8dbe81e1-161a-4203-8216-d82068195119,Rachel,Macchiato,2,8.4,2024-11-05 10:21:43.812572,Credit Card,East Laurenbury
b5c5fd9f-8099-427a-8d11-435d431185aa,Michael,Americano,1,3.5,2024-11-02 02:11:09.813965,Cash,New Katie
2d07d2e3-b120-47ef-aeb2-1dcc9f97fa5b,Patricia,Flat White,1,4.0,2025-01-06 14:10:19.838438,Credit Card,Millerfort
20e0463d-d1c3-416e-8a54-a5f33d3d4d08,Darren,Cappuccino,3,12.0,2024-11-10 19:44:51.937903,Credit Card,Port Gabrielland
342d4e17-b52f-4129-b220-4f32e2028858,Wayne,Flat White,1,4.0,2025-04-19 23:19:59.807150,Mobile Payment,North Kellyport
9e39c62f-29aa-4709-88cc-75d78f7bd817,Alicia,Americano,1,3.5,2025-02-07 11:58:49.192084,Cash,New Noahchester
28647c4b-5c47-481e-8f3f-f26a4d5116cd,Jacob,Espresso,3,9.0,2025-03-20 01:08:47.860400,Mobile Payment,Lake Barbarashire
11f24fd8-2771-45f8-835c-f16b093ddf52,Emily,Americano,1,3.5,2024-11-24 15:19:57.624774,Cash,Brandtborough
26cf8ce8-f587-4482-b138-84dc1816f30b,Jesus,Cold Brew,2,9.0,2025-01-07 05:35:16.113672,Cash,Burnsport
e1476a7f-b626-4d96-acff-4025f94ae80e,Heather,Mocha,3,15.0,2024-11-02 04:35:01.449281,Mobile Payment,Millerborough
902ce1fc-e6e3-45e0-8c40-476cb0d71191,Christopher,Cappuccino,3,12.0,2024-11-10 13:51:09.855183,Cash,Robertsmouth
1cacfbab-07b9-425d-9de7-1d45d029f8e3,John,Flat White,2,8.0,2024-11-27 03:34:06.858778,Mobile Payment,North Kathryn
f3e33093-45be-46f8-bfbf-7901fc713b1b,Lauren,Flat White,1,4.0,2025-02-05 16:34:40.561201,Mobile Payment,Johnsonfort
84ecd2ae-e4f5-497c-818f-e315139cebb3,Thomas,Mocha,3,15.0,2024-12-30 21:30:11.013735,Cash,Port Jennifermouth
274b852a-b40f-4f18-804a-00cb58c4c481,Michael,Latte,3,13.5,2025-03-26 11:10:18.845198,Credit Card,Hernandezland
bf132959-c182-45c5-a098-5383d354988e,Jason,Cappuccino,2,8.0,2024-12-31 12:58:51.742574,Mobile Payment,Lake Tyler
13ab1631-ba64-4f90-80fa-e7b2a47a355e,Christopher,Latte,2,9.0,2025-04-16 01:05:57.939865,Cash,West Kayleemouth
07ee1ab4-f896-4e8c-98cd-798cf9ff6d0b,Stephanie,Iced Latte,1,5.0,2025-03-08 05:15:00.628507,Credit Card,Heathborough
dea12470-6620-429e-acad-b4c10f782400,Steven,Cold Brew,3,13.5,2024-10-23 01:17:23.829583,Mobile Payment,Richardfurt
3edd4f0e-9ac6-4e9f-afb9-257165afc237,Michelle,Cold Brew,1,4.5,2024-11-14 13:13:49.137254,Cash,East Hannah
1bac1c4a-7e3f-4a28-877e-c64e0f2c0147,Judy,Americano,1,3.5,2024-12-17 15:38:01.360589,Mobile Payment,Port Anthonyfort
463bb015-10d1-4e1a-a9bf-0dcadddca15f,Diana,Americano,2,7.0,2025-01-30 16:01:09.089313,Cash,East Ian
07d6c3da-d829-4a39-b72a-857d4c59c04d,Lauren,Mocha,3,15.0,2025-01-02 16:52:33.699631,Credit Card,Carterside
3154a5e9-8d53-440a-86b0-a2c6b18887b2,Cindy,Cold Brew,3,13.5,2025-02-16 09:31:24.031578,Credit Card,South Matthew
93e8b90d-d73a-4e2d-8155-0f52bb7202dd,Trevor,Cappuccino,3,12.0,2024-11-15 12:04:41.203209,Credit Card,Robinberg
f20f9a17-8ce7-4530-9fb3-9348af96edce,Matthew,Americano,2,7.0,2024-12-09 15:12:30.063610,Mobile Payment,Yolandaville
1d44999b-c4f0-44b2-9ec5-d42a3629a4ef,Patricia,Americano,2,7.0,2025-04-12 19:59:00.416628,Credit Card,East Samanthahaven
c040f27a-c73d-47d2-aa43-8bbfdca78898,Joe,Americano,2,7.0,2025-01-19 00:26:21.780708,Credit Card,New Jennifer
90060c5a-e0c6-4d63-a579-1c663209256b,Maureen,Cappuccino,2,8.0,2024-11-24 16:42:49.112090,Credit Card,New Andre
69440b9c-3c42-4c26-b1e2-25714212af7c,Jonathan,Cappuccino,2,8.0,2024-12-26 00:19:57.390051,Cash,Robertview
7ac7979a-bcf1-4ff6-ae44-29cc846b31c4,Sherry,Mocha,3,15.0,2024-12-08 01:32:30.635565,Credit Card,Hallland
3a5d38cc-667b-4e90-89e1-1bb921595636,Daniel,Americano,1,3.5,2024-12-20 07:46:02.313764,Mobile Payment,New Scott
429910e0-1f30-4349-898d-9139664e8907,Michael,Cold Brew,3,13.5,2024-12-14 15:56:35.145741,Cash,North Karaview
5eafe559-1458-48f0-8c9b-d99240c8a03d,Scott,Macchiato,1,4.2,2025-01-27 20:38:04.538625,Mobile Payment,Jenniferfurt
6a00944f-129b-4baa-9185-6991e4420699,Amber,Cold Brew,2,9.0,2024-11-11 03:28:53.340104,Cash,Paultown
60036a54-e0a0-4aee-b2c0-11f1dc186c23,Charles,Espresso,1,3.0,2025-01-22 19:30:02.643776,Credit Card,South Kaitlyn
577954da-5535-4f3b-885e-a40e05aaa842,Matthew,Cappuccino,3,12.0,2025-02-12 15:43:55.099820,Credit Card,Mataview
8032dee2-65f2-447e-bdd4-27f32cea4994,Tara,Flat White,3,12.0,2024-12-28 21:01:48.084333,Mobile Payment,Sarabury
fd176bf3-16e9-4a3c-b3bb-51f07ff4fb39,Joseph,Americano,1,3.5,2024-10-25 13:01:56.018528,Mobile Payment,Natalieview
47e32652-5094-4b90-af9c-c0d0a1c31b46,Victoria,Flat White,2,8.0,2025-03-24 06:19:37.027520,Mobile Payment,Emilychester
fe12ec0d-3b1a-4f9f-8245-16b60756682b,Adam,Flat White,2,8.0,2024-11-05 07:10:33.278212,Mobile Payment,Schneiderberg
265ba3cd-c682-4e96-bf1d-71b026f5c6d5,Stephanie,Mocha,3,15.0,2025-04-15 08:41:29.153806,Cash,Marshfort
202e608c-afde-4320-845d-c28ee83783fc,Hannah,Latte,1,4.5,2025-02-16 11:53:58.000900,Mobile Payment,Manningborough
3b543bdb-87c6-48f8-8c3f-685363fcf9fa,Amanda,Espresso,2,6.0,2025-02-17 16:18:58.520773,Cash,New Markmouth
95e1d191-ca3d-42cf-bad6-d030057f74a4,James,Macchiato,2,8.4,2024-10-25 22:07:03.963534,Cash,South Feliciastad
11d37b12-1d0e-4717-8b29-1819087c46f9,Jacob,Cold Brew,3,13.5,2025-03-16 05:16:22.955207,Credit Card,Melissatown
8716b3de-d0f5-47a8-866c-98543d948f32,Courtney,Espresso,2,6.0,2025-01-31 03:08:42.062637,Cash,Port Julie
08af625f-76a1-41c3-901d-9f73794ef7a4,Alexis,Mocha,1,5.0,2025-01-05 05:06:52.964569,Mobile Payment,Reillymouth
55dbb9e7-938f-4e9c-a927-fd46b6683f46,Nancy,Flat White,3,12.0,2024-11-12 05:06:39.466244,Credit Card,New Stephanie
bfb468fd-9cf1-48bd-88fb-40f1414d1f46,Paul,Flat White,3,12.0,2025-02-02 16:55:50.786708,Mobile Payment,Devonland
b25ae1fa-c067-4841-bdeb-c419fb20f45e,Thomas,Macchiato,1,4.2,2025-02-24 11:14:17.191699,Cash,Meganberg
802018a8-2b26-4d9a-97c1-68fb7982b4a4,Alan,Iced Latte,3,15.0,2024-10-22 17:54:56.469098,Cash,Rasmussenland
3466cdef-7263-4386-be29-c9b2a5fafc31,Joseph,Cappuccino,2,8.0,2025-01-12 16:38:52.896234,Credit Card,Heidimouth
5023af5c-3bf6-4178-af22-c9f695c783cb,Emily,Cappuccino,2,8.0,2025-03-18 12:24:28.552395,Mobile Payment,New Jeremy
e8d181dc-474b-4340-ac2d-1000298ce609,Jessica,Cold Brew,1,4.5,2025-02-08 04:10:38.864205,Credit Card,Lake Stephanieton
03443031-71e8-4350-972a-d6ea0d92c5bf,Steven,Cold Brew,2,9.0,2025-04-14 20:47:01.300351,Cash,East Feliciaport
72cf08f9-567c-4d94-a7f7-0868a2e1cd0c,Richard,Latte,1,4.5,2024-11-03 05:29:51.835838,Credit Card,North Melissa
f24cecfd-c737-4267-bfc3-4906dfbba1b7,Shelby,Iced Latte,1,5.0,2024-12-14 15:10:49.972246,Credit Card,Christopherport
e41a576c-b4a3-4d6a-a021-a41d2c79956d,Dana,Cappuccino,2,8.0,2025-03-31 22:04:41.345505,Credit Card,West Jennifer
ff17bd6f-c984-44fb-a656-1ffcc61c3d58,Olivia,Latte,1,4.5,2025-04-01 08:32:55.268843,Credit Card,Lake Jason
cf470c37-88ed-444f-acac-397a2b42673e,Thomas,Espresso,2,6.0,2024-12-25 02:54:08.998079,Cash,Barrettshire
a8d7ecd0-1feb-483d-8e07-0c16fe590f3b,Jared,Cold Brew,3,13.5,2025-04-06 04:02:45.907146,Credit Card,Mcclurefurt
f35992e3-74d3-4179-a320-6fba461f8bcc,Jennifer,Macchiato,3,12.6,2024-11-07 01:19:49.898806,Credit Card,West Zacharyberg
fc0ea433-ba9c-4a2a-ba90-0186e22f1e2a,Calvin,Mocha,1,5.0,2025-01-24 07:48:35.629258,Credit Card,Moyerhaven
12af19a8-4710-4b23-9832-4d70ca576655,Sarah,Mocha,2,10.0,2025-04-09 09:36:04.592860,Mobile Payment,Lunaville
1e87d756-6aa1-4d45-bd24-fa811db1c0b0,Charles,Macchiato,2,8.4,2025-04-08 20:31:47.736217,Credit Card,Jonathanland
952043e2-ffd5-452d-9a62-de3ef7c42540,Melissa,Cappuccino,3,12.0,2024-12-03 13:38:38.454535,Credit Card,Coxport
4d4e2528-c477-4de9-bb40-99bf2c267647,Morgan,Cold Brew,3,13.5,2025-01-17 21:33:33.871248,Cash,Taraburgh
b8bb90a5-ffff-450c-bf3e-1f923dbdac3b,Elizabeth,Iced Latte,2,10.0,2025-04-15 16:38:18.590536,Mobile Payment,Elliston
e329c512-8f7d-4e96-8f70-f779780067c0,David,Cold Brew,1,4.5,2024-11-16 09:30:10.344625,Cash,East Matthew
c03f32ef-1627-43cf-a825-a04b1845421f,Debra,Americano,3,10.5,2025-03-10 06:19:18.022101,Cash,New Tanyaburgh
f8ba1176-925e-4a2e-bbaa-87f767fb57a6,Brenda,Espresso,1,3.0,2025-02-09 17:15:34.294453,Cash,Jenkinstown
5c4f5965-6e2d-4c58-8a88-527a25fdb592,Renee,Cappuccino,1,4.0,2025-03-23 12:45:08.662760,Cash,Port Ashley
102c6379-7599-4c78-9c6a-f630ff597c4d,Robert,Cold Brew,3,13.5,2025-01-02 00:37:31.556026,Credit Card,North Kayla
305c87e1-038d-4b68-9440-759a004c4600,Felicia,Cappuccino,1,4.0,2025-03-05 12:59:43.707908,Mobile Payment,Port Katherineshire
726fc529-056b-4931-bbdd-eba0d7c07ab8,Brandon,Cold Brew,1,4.5,2024-12-04 10:53:20.042858,Credit Card,New Crystalchester
c382ba7f-b47e-42ef-b6ae-1d6beb46c9da,Ryan,Latte,2,9.0,2025-03-16 23:02:07.717010,Credit Card,East Benjamin
c0a1451e-cb62-49f2-9735-0103ccf0be48,Jasmine,Espresso,1,3.0,2025-02-01 17:06:24.036576,Credit Card,West William
